CUST_ID,INCOME,SAVINGS,DEBT,R_SAVINGS_INCOME,R_DEBT_INCOME,R_DEBT_SAVINGS,T_CLOTHING_12,T_CLOTHING_6,R_CLOTHING,R_CLOTHING_INCOME,R_CLOTHING_SAVINGS,R_CLOTHING_DEBT,T_EDUCATION_12,T_EDUCATION_6,R_EDUCATION,R_EDUCATION_INCOME,R_EDUCATION_SAVINGS,R_EDUCATION_DEBT,T_ENTERTAINMENT_12,T_ENTERTAINMENT_6,R_ENTERTAINMENT,R_ENTERTAINMENT_INCOME,R_ENTERTAINMENT_SAVINGS,R_ENTERTAINMENT_DEBT,T_FINES_12,T_FINES_6,R_FINES,R_FINES_INCOME,R_FINES_SAVINGS,R_FINES_DEBT,T_GAMBLING_12,T_GAMBLING_6,R_GAMBLING,R_GAMBLING_INCOME,R_GAMBLING_SAVINGS,R_GAMBLING_DEBT,T_GROCERIES_12,T_GROCERIES_6,R_GROCERIES,R_GROCERIES_INCOME,R_GROCERIES_SAVINGS,R_GROCERIES_DEBT,T_HEALTH_12,T_HEALTH_6,R_HEALTH,R_HEALTH_INCOME,R_HEALTH_SAVINGS,R_HEALTH_DEBT,T_HOUSING_12,T_HOUSING_6,R_HOUSING,R_HOUSING_INCOME,R_HOUSING_SAVINGS,R_HOUSING_DEBT,T_TAX_12,T_TAX_6,R_TAX,R_TAX_INCOME,R_TAX_SAVINGS,R_TAX_DEBT,T_TRAVEL_12,T_TRAVEL_6,R_TRAVEL,R_TRAVEL_INCOME,R_TRAVEL_SAVINGS,R_TRAVEL_DEBT,T_UTILITIES_12,T_UTILITIES_6,R_UTILITIES,R_UTILITIES_INCOME,R_UTILITIES_SAVINGS,R_UTILITIES_DEBT,T_EXPENDITURE_12,T_EXPENDITURE_6,R_EXPENDITURE,R_EXPENDITURE_INCOME,R_EXPENDITURE_SAVINGS,R_EXPENDITURE_DEBT,GAMBLING_CAT,CREDIT_SCORE
CSMA0MZ2N5,217688,1015879,2104321,4.6667,9.6667,2.0714,5020,3862,0.7693,0.0231,0.0049,0.0024,27082,13634,0.5034,0.1244,0.0267,0.0129,7369,3754,0.5094,0.0339,0.0073,0.0035,0,0,1.0462,0.0,0.0,0.0,0,0,0.5563,0.0,0.0,0.0,55869,28878,0.5169,0.2566,0.055,0.0265,10322,5252,0.5088,0.0474,0.0102,0.0049,0,0,0.5063,0.0,0.0,0.0,5997,3002,0.5006,0.0275,0.0059,0.0028,55306,29265,0.5291,0.2541,0.0544,0.0263,14442,7245,0.5017,0.0663,0.0142,0.0069,181407,94892,0.5231,0.8333,0.1786,0.0862,No,589
CSMG0I1XJT,306034,751175,2281347,2.4545,7.4546,3.037,8360,2854,0.3414,0.0273,0.0111,0.0037,8436,4232,0.5017,0.0276,0.0112,0.0037,31854,16155,0.5072,0.1041,0.0424,0.014,0,0,0.741,0.0,0.0,0.0,0,0,0.3805,0.0,0.0,0.0,34844,17969,0.5157,0.1139,0.0464,0.0153,11760,5987,0.5091,0.0384,0.0157,0.0052,45349,22951,0.5061,0.1482,0.0604,0.0199,12845,5846,0.4551,0.042,0.0171,0.0056,107855,57622,0.5343,0.3524,0.1436,0.0473,16910,8539,0.505,0.0553,0.0225,0.0074,278213,142155,0.511,0.9091,0.3704,0.122,No,619
CSNNE5O99A,109975,729832,989772,6.6363,9.0,1.3562,1801,610,0.3387,0.0164,0.0025,0.0018,0,0,0.4997,0.0,0.0,0.0,3602,1803,0.5006,0.0328,0.0049,0.0036,0,0,0.7189,0.0,0.0,0.0,0,0,0.476,0.0,0.0,0.0,27813,14400,0.5177,0.2529,0.0381,0.0281,4485,1793,0.3998,0.0408,0.0061,0.0045,29533,14947,0.5061,0.2685,0.0405,0.0298,2976,1489,0.5003,0.0271,0.0041,0.003,22623,9660,0.427,0.2057,0.031,0.0229,7144,3576,0.5006,0.065,0.0098,0.0072,99977,48278,0.4829,0.9091,0.137,0.101,No,590
CSNYP0R94K,39295,25006,650159,0.6364,16.5456,26.0001,2446,1876,0.767,0.0622,0.0978,0.0038,0,0,0.5013,0.0,0.0,0.0,3854,1985,0.515,0.0981,0.1541,0.0059,230,176,0.7652,0.0059,0.0092,0.0004,1146,573,0.5,0.0292,0.0458,0.0018,5580,2963,0.531,0.142,0.2231,0.0086,630,509,0.8079,0.016,0.0252,0.001,0,0,0.5062,0.0,0.0,0.0,0,0,0.5459,0.0,0.0,0.0,20667,13091,0.6334,0.5259,0.8265,0.0318,1170,584,0.4991,0.0298,0.0468,0.0018,35723,21757,0.609,0.9091,1.4286,0.0549,High,437
CSO45JXFP7,317698,317698,2518890,1.0,7.9286,7.9286,15253,8942,0.5862,0.048,0.048,0.0061,6462,3237,0.5009,0.0203,0.0203,0.0026,24676,12654,0.5128,0.0777,0.0777,0.0098,0,0,0.6871,0.0,0.0,0.0,0,0,0.5691,0.0,0.0,0.0,31095,18207,0.5855,0.0979,0.0979,0.0123,15424,9321,0.6043,0.0485,0.0485,0.0061,0,0,0.5061,0.0,0.0,0.0,9822,4471,0.4552,0.0309,0.0309,0.0039,111331,79471,0.7138,0.3504,0.3504,0.0442,12864,6474,0.5033,0.0405,0.0405,0.0051,226927,142777,0.6292,0.7143,0.7143,0.0901,No,525
CSOLAP0G3I,113481,102133,499316,0.9,4.4,4.8889,12725,2355,0.1851,0.1121,0.1246,0.0255,8230,4149,0.5041,0.0725,0.0806,0.0165,24944,12677,0.5082,0.2198,0.2442,0.05,400,0,0.6208,0.0035,0.0039,0.0008,13898,7681,0.5527,0.1225,0.1361,0.0278,7753,3666,0.4728,0.0683,0.0759,0.0155,1175,232,0.1974,0.0104,0.0115,0.0024,0,0,0.506,0.0,0.0,0.0,3414,1710,0.5009,0.0301,0.0334,0.0068,36847,7254,0.1969,0.3247,0.3608,0.0738,4095,2057,0.5023,0.0361,0.0401,0.0082,113481,41781,0.3682,1.0,1.1111,0.2273,High,656
CSQIVTXMQD,52498,488231,62998,9.3,1.2,0.129,1611,814,0.5053,0.0307,0.0033,0.0256,0,0,0.5037,0.0,0.0,0.0,6095,3153,0.5173,0.1161,0.0125,0.0967,0,0,1.1,0.0,0.0,0.0,511,241,0.4716,0.0097,0.001,0.0081,7401,3832,0.5178,0.141,0.0152,0.1175,6842,3453,0.5047,0.1303,0.014,0.1086,12536,6345,0.5061,0.2388,0.0257,0.199,331,168,0.5076,0.0063,0.0007,0.0053,14397,9490,0.6592,0.2742,0.0295,0.2285,2774,1401,0.505,0.0528,0.0057,0.044,52498,28897,0.5504,1.0,0.1075,0.8333,Low,626
CSSIPE4JO6,66928,340726,955251,5.0909,14.2728,2.8036,1366,61,0.0447,0.0204,0.004,0.0014,0,0,0.5051,0.0,0.0,0.0,3860,1951,0.5054,0.0577,0.0113,0.004,0,0,0.6453,0.0,0.0,0.0,0,0,0.516,0.0,0.0,0.0,27972,13800,0.4934,0.4179,0.0821,0.0293,3480,811,0.233,0.052,0.0102,0.0036,0,0,0.5061,0.0,0.0,0.0,3126,1566,0.501,0.0467,0.0092,0.0033,13539,4610,0.3405,0.2023,0.0397,0.0142,7501,3765,0.5019,0.1121,0.022,0.0079,60844,26564,0.4366,0.9091,0.1786,0.0637,No,535
CSTGGQRQRQ,66072,647506,964651,9.8,14.6,1.4898,2031,514,0.2531,0.0307,0.0031,0.0021,0,0,0.5034,0.0,0.0,0.0,2994,1522,0.5084,0.0453,0.0046,0.0031,0,0,1.1481,0.0,0.0,0.0,934,498,0.5332,0.0141,0.0014,0.001,23045,11868,0.515,0.3488,0.0356,0.0239,4267,2855,0.6691,0.0646,0.0066,0.0044,24559,12430,0.5061,0.3717,0.0379,0.0255,2268,1032,0.455,0.0343,0.0035,0.0024,0,0,0.4223,0.0,0.0,0.0,5974,3014,0.5045,0.0904,0.0092,0.0062,66072,33733,0.5105,1.0,0.102,0.0685,Low,524
CSTJSV7ZOA,29559,476224,42696,16.111,1.4444,0.0897,978,502,0.5133,0.0331,0.0021,0.0229,0,0,0.5028,0.0,0.0,0.0,3612,1852,0.5127,0.1222,0.0076,0.0846,0,0,0.7149,0.0,0.0,0.0,0,0,0.5228,0.0,0.0,0.0,4506,2325,0.516,0.1524,0.0095,0.1055,2131,1054,0.4946,0.0721,0.0045,0.0499,7631,3862,0.5061,0.2582,0.016,0.1787,187,85,0.4545,0.0063,0.0004,0.0044,12095,6946,0.5743,0.4092,0.0254,0.2833,1703,857,0.5032,0.0576,0.0036,0.0399,32843,17483,0.5323,1.1111,0.069,0.7692,No,635
CSU6KB2V2N,122110,599449,1198897,4.9091,9.8182,2.0,3965,1535,0.3871,0.0325,0.0066,0.0033,0,0,0.5016,0.0,0.0,0.0,10584,7005,0.6618,0.0867,0.0177,0.0088,0,0,0.7192,0.0,0.0,0.0,2606,1250,0.4797,0.0213,0.0043,0.0022,49933,22763,0.4559,0.4089,0.0833,0.0416,7039,622,0.0884,0.0576,0.0117,0.0059,0,0,0.5061,0.0,0.0,0.0,6027,3017,0.5006,0.0494,0.0101,0.005,16330,3288,0.2013,0.1337,0.0272,0.0136,14525,7337,0.5051,0.119,0.0242,0.0121,111009,46817,0.4217,0.9091,0.1852,0.0926,High,570
CSUBF3XCAP,42732,226480,12820,5.3,0.3,0.0566,1244,323,0.2596,0.0291,0.0055,0.097,0,0,0.5019,0.0,0.0,0.0,10126,6668,0.6585,0.237,0.0447,0.7899,0,0,0.7803,0.0,0.0,0.0,0,0,0.4567,0.0,0.0,0.0,8479,4373,0.5157,0.1984,0.0374,0.6614,4873,2036,0.4178,0.114,0.0215,0.3801,14476,7326,0.5061,0.3388,0.0639,1.1292,320,128,0.4,0.0075,0.0014,0.025,0,0,0.6851,0.0,0.0,0.0,3214,1620,0.504,0.0752,0.0142,0.2507,42732,22474,0.5259,1.0,0.1887,3.3332,No,657
CSVRCA8DV9,94953,431605,1061748,4.5455,11.1818,2.46,4664,1325,0.2841,0.0491,0.0108,0.0044,0,0,0.5033,0.0,0.0,0.0,9132,5744,0.629,0.0962,0.0212,0.0086,0,0,1.1598,0.0,0.0,0.0,1887,1066,0.5649,0.0199,0.0044,0.0018,45391,20253,0.4462,0.478,0.1052,0.0428,6704,484,0.0722,0.0706,0.0155,0.0063,0,0,0.5063,0.0,0.0,0.0,5113,2327,0.4551,0.0538,0.0118,0.0048,0,0,0.4764,0.0,0.0,0.0,13430,6726,0.5008,0.1414,0.0311,0.0126,86321,37925,0.4393,0.9091,0.2,0.0813,High,550
CSVSGSCTGK,91938,300888,501480,3.2727,5.4545,1.6667,3741,2281,0.6097,0.0407,0.0124,0.0075,0,0,0.5046,0.0,0.0,0.0,4483,2320,0.5175,0.0488,0.0149,0.0089,0,0,0.691,0.0,0.0,0.0,1482,810,0.5466,0.0161,0.0049,0.003,34402,17750,0.516,0.3742,0.1143,0.0686,4195,989,0.2358,0.0456,0.0139,0.0084,0,0,0.5058,0.0,0.0,0.0,3694,1849,0.5005,0.0402,0.0123,0.0074,22657,9095,0.4014,0.2464,0.0753,0.0452,8926,4467,0.5004,0.0971,0.0297,0.0178,83580,39561,0.4733,0.9091,0.2778,0.1667,High,620
CSXEMLKJPM,5453,779,0,0.1429,0.0,0.0,81,69,0.8519,0.0149,0.104,0.0432,179,90,0.5028,0.0328,0.2298,0.0,2308,1184,0.513,0.4233,2.9628,0.2179,0,0,0.5016,0.0,0.0,0.0,0,0,0.603,0.0,0.0,0.0072,356,179,0.5028,0.0653,0.457,0.0714,0,0,0.1735,0.0,0.0,0.0,0,0,0.506,0.0,0.0,0.102,0,0,0.4505,0.0,0.0,0.0171,4866,3259,0.6697,0.8924,6.2465,0.1253,0,0,0.5037,0.0,0.0,0.0,7790,4781,0.6137,1.4286,10.0,2.2025,No,596
CSXJUNK6RR,321890,1375347,731568,4.2727,2.2727,0.5319,24703,10851,0.4393,0.0767,0.018,0.0338,0,0,0.5012,0.0,0.0,0.0,39092,19987,0.5113,0.1214,0.0284,0.0534,0,0,0.4874,0.0,0.0,0.0,20637,11656,0.5648,0.0641,0.015,0.0282,42199,21746,0.5153,0.1311,0.0307,0.0577,14535,7417,0.5103,0.0452,0.0106,0.0199,0,0,0.5061,0.0,0.0,0.0,14143,7080,0.5006,0.0439,0.0103,0.0193,116961,66915,0.5721,0.3634,0.085,0.1599,20357,10194,0.5008,0.0632,0.0148,0.0278,292627,155846,0.5326,0.9091,0.2128,0.4,High,564
CSZJM9CRAA,100448,355433,950396,3.5385,9.4616,2.6739,7388,1499,0.2029,0.0736,0.0208,0.0078,3498,1758,0.5026,0.0348,0.0098,0.0037,13312,6750,0.5071,0.1325,0.0375,0.014,0,0,1.0337,0.0,0.0,0.0,0,0,0.5284,0.0,0.0,0.0,10735,3750,0.3493,0.1069,0.0302,0.0113,1919,270,0.1407,0.0191,0.0054,0.002,0,0,0.5063,0.0,0.0,0.0,5805,2906,0.5006,0.0578,0.0163,0.0061,27609,2435,0.0882,0.2749,0.0777,0.029,7002,3514,0.5019,0.0697,0.0197,0.0074,77268,22882,0.2961,0.7692,0.2174,0.0813,No,634
CSZJWG0WG7,329429,1207906,1949120,3.6667,5.9167,1.6136,10918,2766,0.2533,0.0331,0.009,0.0056,8132,4072,0.5007,0.0247,0.0067,0.0042,31717,15779,0.4975,0.0963,0.0263,0.0163,0,0,0.8345,0.0,0.0,0.0,0,0,0.57,0.0,0.0,0.0,33808,17449,0.5161,0.1026,0.028,0.0173,11619,5953,0.5124,0.0353,0.0096,0.006,43948,22241,0.5061,0.1334,0.0364,0.0225,13579,6798,0.5006,0.0412,0.0112,0.007,104408,54487,0.5219,0.3169,0.0864,0.0536,16395,8254,0.5034,0.0498,0.0136,0.0084,274524,137799,0.502,0.8333,0.2273,0.1408,No,721
CSZPHRUZUV,195504,209469,1284743,1.0714,6.5714,6.1333,9306,3914,0.4206,0.0476,0.0444,0.0072,0,0,0.5004,0.0,0.0,0.0,20076,10042,0.5002,0.1027,0.0958,0.0156,0,0,0.4676,0.0,0.0,0.0,0,0,0.5069,0.0,0.0,0.0,22138,11446,0.517,0.1132,0.1057,0.0172,7647,3871,0.5062,0.0391,0.0365,0.006,0,0,0.506,0.0,0.0,0.0,8169,3718,0.4551,0.0418,0.039,0.0064,61600,35364,0.5741,0.3151,0.2941,0.0479,10710,5397,0.5039,0.0548,0.0511,0.0083,139646,73752,0.5281,0.7143,0.6667,0.1087,No,626
CT06HX85U3,170673,290144,477884,1.7,2.8,1.6471,18036,6980,0.387,0.1057,0.0622,0.0377,8793,4409,0.5014,0.0515,0.0303,0.0184,37519,24495,0.6529,0.2198,0.1293,0.0785,0,0,0.2157,0.0,0.0,0.0,0,0,0.4566,0.0,0.0,0.0,9036,4652,0.5148,0.0529,0.0311,0.0189,3688,2653,0.7194,0.0216,0.0127,0.0077,25206,12757,0.5061,0.1477,0.0869,0.0527,3044,1220,0.4008,0.0178,0.0105,0.0064,60948,34625,0.5681,0.3571,0.2101,0.1275,4403,2213,0.5026,0.0258,0.0152,0.0092,170673,94004,0.5508,1.0,0.5882,0.3571,No,604
CT0A001ASX,88766,781141,390570,8.8,4.4,0.5,2687,409,0.1522,0.0303,0.0034,0.0069,17163,8607,0.5015,0.1934,0.022,0.0439,4624,2370,0.5125,0.0521,0.0059,0.0118,0,0,1.2536,0.0,0.0,0.0,1284,455,0.3544,0.0145,0.0016,0.0033,29638,12497,0.4217,0.3339,0.0379,0.0759,4996,702,0.1405,0.0563,0.0064,0.0128,0,0,0.5062,0.0,0.0,0.0,3799,1902,0.5007,0.0428,0.0049,0.0097,15424,1519,0.0985,0.1738,0.0197,0.0395,9151,4580,0.5005,0.1031,0.0117,0.0234,88766,33041,0.3722,1.0,0.1136,0.2273,High,634
CT0PVF0T00,0,15039,30914,2.0458,1.5586,2.0556,0,0,0.7156,0.0411,0.0,0.0,0,0,0.5019,0.0712,0.0,0.0,0,0,0.4231,0.2203,0.0,0.0,0,0,0.3661,0.0,0.0,0.0,0,0,0.5307,0.0238,0.0,0.0,1073,522,0.4865,0.2062,0.0713,0.0347,107,41,0.3832,0.0,0.0071,0.0035,0,0,0.506,0.191,0.0,0.0,0,0,0.4866,0.0239,0.0,0.0,6615,2603,0.3935,0.3752,0.4399,0.214,560,280,0.5,0.1107,0.0372,0.0181,8355,3446,0.4124,0.7249,0.5556,0.2703,No,688
CT1H81EONQ,140258,803294,2256874,5.7273,16.0909,2.8095,4787,2430,0.5076,0.0341,0.006,0.0021,0,0,0.5024,0.0,0.0,0.0,4672,2372,0.5077,0.0333,0.0058,0.0021,0,0,0.8474,0.0,0.0,0.0,0,0,0.5616,0.0,0.0,0.0,35537,18366,0.5168,0.2534,0.0442,0.0157,5487,2213,0.4033,0.0391,0.0068,0.0024,37931,19197,0.5061,0.2704,0.0472,0.0168,3503,1595,0.4553,0.025,0.0044,0.0016,26391,12444,0.4715,0.1882,0.0329,0.0117,9199,4621,0.5023,0.0656,0.0115,0.0041,127507,63238,0.496,0.9091,0.1587,0.0565,No,520
CT23O6R8IL,37244,260707,33858,7.0,0.9091,0.1299,832,182,0.2188,0.0223,0.0032,0.0246,0,0,0.5042,0.0,0.0,0.0,4889,3054,0.6247,0.1313,0.0188,0.1444,0,0,1.5232,0.0,0.0,0.0,0,0,0.5616,0.0,0.0,0.0,4453,2304,0.5174,0.1196,0.0171,0.1315,2572,1550,0.6026,0.0691,0.0099,0.076,7569,3831,0.5061,0.2032,0.029,0.2236,187,85,0.4545,0.005,0.0007,0.0055,11673,5671,0.4858,0.3134,0.0448,0.3448,1683,843,0.5009,0.0452,0.0065,0.0497,33858,17520,0.5175,0.9091,0.1299,1.0,No,629
CT2EOWAZWX,144088,158497,1051842,1.1,7.3,6.6364,13684,7759,0.567,0.095,0.0863,0.013,0,0,0.5016,0.0,0.0,0.0,33434,21534,0.6441,0.232,0.2109,0.0318,0,0,0.566,0.0,0.0,0.0,12876,7885,0.6124,0.0894,0.0812,0.0122,9459,5400,0.5709,0.0656,0.0597,0.009,2640,1657,0.6277,0.0183,0.0167,0.0025,0,0,0.5061,0.0,0.0,0.0,3103,1694,0.5459,0.0215,0.0196,0.003,64830,39725,0.6128,0.4499,0.409,0.0616,4062,2043,0.503,0.0282,0.0256,0.0039,144088,87697,0.6086,1.0,0.9091,0.137,High,510
CT30LYQMQR,140712,586300,1500928,4.1667,10.6667,2.56,7363,3711,0.504,0.0523,0.0126,0.0049,3602,1807,0.5017,0.0256,0.0061,0.0024,13802,7126,0.5163,0.0981,0.0235,0.0092,0,0,1.0346,0.0,0.0,0.0,0,0,0.6044,0.0,0.0,0.0,14892,7654,0.514,0.1058,0.0254,0.0099,3440,2596,0.7547,0.0244,0.0059,0.0023,19388,9812,0.5061,0.1378,0.0331,0.0129,5991,2999,0.5006,0.0426,0.0102,0.004,41609,24302,0.5841,0.2957,0.071,0.0277,7173,3607,0.5029,0.051,0.0122,0.0048,117260,63614,0.5425,0.8333,0.2,0.0781,No,571
CT46RCKMA0,70574,70574,670453,1.0,9.5,9.5,6241,2593,0.4155,0.0884,0.0884,0.0093,0,0,0.5027,0.0,0.0,0.0,14731,7421,0.5038,0.2087,0.2087,0.022,0,0,0.9145,0.0,0.0,0.0,7494,3351,0.4472,0.1062,0.1062,0.0112,5027,2610,0.5192,0.0712,0.0712,0.0075,1744,884,0.5069,0.0247,0.0247,0.0026,0,0,0.5062,0.0,0.0,0.0,1852,844,0.4557,0.0262,0.0262,0.0028,31053,16209,0.522,0.44,0.44,0.0463,2432,1218,0.5008,0.0345,0.0345,0.0036,70574,35130,0.4978,1.0,1.0,0.1053,High,536
CT4BGC2ID6,84932,1231514,161371,14.5,1.9,0.131,3835,1748,0.4558,0.0452,0.0031,0.0238,0,0,0.5023,0.0,0.0,0.0,9399,4760,0.5064,0.1107,0.0076,0.0582,0,0,0.319,0.0,0.0,0.0,0,0,0.5337,0.0,0.0,0.0,11571,5967,0.5157,0.1362,0.0094,0.0717,10792,5470,0.5069,0.1271,0.0088,0.0669,19469,9854,0.5061,0.2292,0.0158,0.1206,473,215,0.4545,0.0056,0.0004,0.0029,25073,14662,0.5848,0.2952,0.0204,0.1554,4320,2168,0.5019,0.0509,0.0035,0.0268,84932,44844,0.528,1.0,0.069,0.5263,No,629
CT4NWHHALP,78852,977765,23656,12.4,0.3,0.0242,3899,2353,0.6035,0.0494,0.004,0.1648,0,0,0.5017,0.0,0.0,0.0,11790,7534,0.639,0.1495,0.0121,0.4984,0,0,0.585,0.0,0.0,0.0,712,344,0.4831,0.009,0.0007,0.0301,11714,6609,0.5642,0.1486,0.012,0.4952,5827,2326,0.3992,0.0739,0.006,0.2463,0,0,0.506,0.0,0.0,0.0,429,234,0.5455,0.0054,0.0004,0.0181,40502,28490,0.7034,0.5136,0.0414,1.7121,3979,1999,0.5024,0.0505,0.0041,0.1682,78852,49889,0.6327,1.0,0.0806,3.3333,Low,558
CT5LPWGU2T,6771,1935,0,0.2858,0.0,0.0,109,34,0.3119,0.0161,0.0563,0.0,0,0,0.4995,0.0,0.0,0.0,2987,1542,0.5162,0.4411,1.5437,0.0059,0,0,0.6967,0.0,0.0,0.0,0,0,0.5675,0.0,0.0,0.0,469,238,0.5075,0.0693,0.2424,0.1048,0,0,0.3393,0.0,0.0,0.005,0,0,0.5059,0.0,0.0,0.0,0,0,0.4924,0.0,0.0,0.0264,6108,2898,0.4745,0.9021,3.1566,0.6451,0,0,0.5023,0.0,0.0,0.1027,9673,4712,0.4871,1.4286,4.999,0.0,No,652
CT5S8OWYKC,106478,319433,1258374,3.0,11.8182,3.9394,4053,715,0.1764,0.0381,0.0127,0.0032,18403,9274,0.5039,0.1728,0.0576,0.0146,6037,3608,0.5976,0.0567,0.0189,0.0048,0,0,0.8723,0.0,0.0,0.0,0,0,0.5433,0.0,0.0,0.0,29627,11278,0.3807,0.2782,0.0927,0.0235,4160,677,0.1627,0.0391,0.013,0.0033,0,0,0.5061,0.0,0.0,0.0,4083,2044,0.5006,0.0383,0.0128,0.0032,20603,8685,0.4215,0.1935,0.0645,0.0164,9832,4927,0.5011,0.0923,0.0308,0.0078,96798,41208,0.4257,0.9091,0.303,0.0769,No,565
CT6MG3X0MX,191121,341288,791787,1.7857,4.1429,2.32,17897,8937,0.4994,0.0936,0.0524,0.0226,0,0,0.5032,0.0,0.0,0.0,33690,17098,0.5075,0.1763,0.0987,0.0425,0,0,0.5454,0.0,0.0,0.0,0,0,0.5232,0.0,0.0,0.0,36275,18696,0.5154,0.1898,0.1063,0.0458,16622,6349,0.382,0.087,0.0487,0.021,0,0,0.5061,0.0,0.0,0.0,14508,7263,0.5006,0.0759,0.0425,0.0183,0,0,0.2176,0.0,0.0,0.0,17523,8826,0.5037,0.0917,0.0513,0.0221,136515,67169,0.492,0.7143,0.4,0.1724,No,654
CT7HRXV89M,62756,557832,97621,8.8889,1.5556,0.175,2490,1095,0.4398,0.0397,0.0045,0.0255,0,0,0.5034,0.0,0.0,0.0,7907,4008,0.5069,0.126,0.0142,0.081,0,0,0.6989,0.0,0.0,0.0,0,0,0.5329,0.0,0.0,0.0,9725,5039,0.5181,0.155,0.0174,0.0996,7950,3410,0.4289,0.1267,0.0143,0.0814,16576,8389,0.5061,0.2641,0.0297,0.1698,396,216,0.5455,0.0063,0.0007,0.0041,21013,9861,0.4693,0.3348,0.0377,0.2153,3672,1845,0.5025,0.0585,0.0066,0.0376,69729,33863,0.4856,1.1111,0.125,0.7143,No,671
CT8W4PZITW,215114,1254834,2115292,5.8333,9.8334,1.6857,10593,4668,0.4407,0.0492,0.0084,0.005,0,0,0.5008,0.0,0.0,0.0,7415,3790,0.5111,0.0345,0.0059,0.0035,0,0,0.6603,0.0,0.0,0.0,2518,1201,0.477,0.0117,0.002,0.0012,63724,36395,0.5711,0.2962,0.0508,0.0301,14066,12315,0.8755,0.0654,0.0112,0.0066,60294,30515,0.5061,0.2803,0.048,0.0285,6075,3041,0.5006,0.0282,0.0048,0.0029,0,0,0.6202,0.0,0.0,0.0,14577,7322,0.5023,0.0678,0.0116,0.0069,179262,99247,0.5536,0.8333,0.1429,0.0847,High,560
CTA9SW9IXF,157721,268126,189265,1.7,1.2,0.7059,11587,4920,0.4246,0.0735,0.0432,0.0612,8931,4488,0.5025,0.0566,0.0333,0.0472,27147,13963,0.5143,0.1721,0.1012,0.1434,0,0,0.7653,0.0,0.0,0.0,0,0,0.5631,0.0,0.0,0.0,9246,4774,0.5163,0.0586,0.0345,0.0489,3206,1086,0.3387,0.0203,0.012,0.0169,25732,13023,0.5061,0.1631,0.096,0.136,3727,1866,0.5007,0.0236,0.0139,0.0197,63667,36214,0.5688,0.4037,0.2375,0.3364,4478,2244,0.5011,0.0284,0.0167,0.0237,157721,82578,0.5236,1.0,0.5882,0.8333,No,655
CTAZTKO2LD,40235,579384,64376,14.4,1.6,0.1111,1668,870,0.5216,0.0415,0.0029,0.0259,0,0,0.5007,0.0,0.0,0.0,6151,3155,0.5129,0.1529,0.0106,0.0955,0,0,0.162,0.0,0.0,0.0,0,0,0.5421,0.0,0.0,0.0,7555,3890,0.5149,0.1878,0.013,0.1174,5268,3537,0.6714,0.1309,0.0091,0.0818,0,0,0.5059,0.0,0.0,0.0,280,112,0.4,0.007,0.0005,0.0043,16477,7863,0.4772,0.4095,0.0284,0.2559,2836,1418,0.5,0.0705,0.0049,0.0441,40235,20845,0.5181,1.0,0.0694,0.625,No,627
CTCQ1J32YA,41888,53312,205632,1.2727,4.9091,3.8571,2943,1132,0.3846,0.0703,0.0552,0.0143,0,0,0.5011,0.0,0.0,0.0,7632,3851,0.5046,0.1822,0.1432,0.0371,0,0,0.8701,0.0,0.0,0.0,0,0,0.5231,0.0,0.0,0.0,3058,1804,0.5899,0.073,0.0574,0.0149,1406,640,0.4552,0.0336,0.0264,0.0068,0,0,0.5062,0.0,0.0,0.0,865,348,0.4023,0.0207,0.0162,0.0042,20928,13520,0.646,0.4996,0.3926,0.1018,1248,627,0.5024,0.0298,0.0234,0.0061,38080,21922,0.5757,0.9091,0.7143,0.1852,No,589
CTCW8F7W62,27913,10150,522725,0.3636,18.7269,51.5,351,73,0.208,0.0126,0.0346,0.0007,7435,3711,0.4991,0.2664,0.7325,0.0142,2842,1440,0.5067,0.1018,0.28,0.0054,0,0,0.5423,0.0,0.0,0.0,1235,599,0.485,0.0442,0.1217,0.0024,3726,1812,0.4863,0.1335,0.3671,0.0071,373,73,0.1957,0.0134,0.0367,0.0007,0,0,0.5061,0.0,0.0,0.0,0,0,0.4872,0.0,0.0,0.0,8565,1636,0.191,0.3068,0.8438,0.0164,848,428,0.5047,0.0304,0.0835,0.0016,25375,9772,0.3851,0.9091,2.5,0.0485,High,466
CTCWG84O5Q,0,31642,8790,3.8085,5.9926,0.2778,0,0,0.8361,0.048,0.0,0.0,0,0,0.5076,0.0347,0.0,0.0,0,0,0.4593,0.1972,0.0,0.0,12,0,0.7775,0.0006,0.0004,0.0014,570,283,0.4965,0.0672,0.018,0.0648,877,496,0.5656,0.2086,0.0277,0.0998,230,144,0.6261,0.0,0.0073,0.0262,1082,547,0.5055,0.0,0.0342,0.1231,0,0,0.4931,0.0133,0.0,0.0,14436,11639,0.8062,0.4616,0.4562,1.6423,372,186,0.5,0.0802,0.0118,0.0423,17579,13295,0.7563,0.9711,0.5556,1.9999,Low,443
